prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,256,128,2048,3066.78
16,256,128,4096,6084.52
16,256,128,8192,12141.6
16,256,128,16384,24181.6
16,512,0,0,27.5307
16,512,1,16,26.6663
16,512,1,32,26.7627
16,512,1,64,26.688
16,512,1,128,26.827
16,512,1,256,26.923
16,512,1,512,27.5947
16,512,1,1024,41.43
16,512,1,2048,70.784
16,512,1,4096,130.262
16,512,1,8192,248.331
16,512,1,16384,484.119
16,512,2,16,26.592
16,512,2,32,26.5817
16,512,2,64,26.6347
16,512,2,128,26.7633
16,512,2,256,26.8907
16,512,2,512,27.989
16,512,2,1024,42.0697
16,512,2,2048,71.6693
16,512,2,4096,131.2
16,512,2,8192,249.025
16,512,2,16384,487.063
16,512,4,16,33.376
16,512,4,32,33.472
16,512,4,64,33.504
16,512,4,128,37.1517
16,512,4,256,41.1947
16,512,4,512,48.5333
16,512,4,1024,75.851
16,512,4,2048,113.163
16,512,4,4096,172.747
16,512,4,8192,289.366
16,512,4,16384,531.927
16,512,8,16,38.827
16,512,8,32,39.0403
16,512,8,64,39.2213
16,512,8,128,46.2293
16,512,8,256,53.995
16,512,8,512,68.8323
16,512,8,1024,110.336
16,512,8,2048,177.035
16,512,8,4096,296.971
16,512,8,8192,533.26
16,512,8,16384,1021.19
16,512,16,16,50.1227
16,512,16,32,50.7737
16,512,16,64,51.2217
16,512,16,128,64.7683
16,512,16,256,79.4457
16,512,16,512,109.771
16,512,16,1024,173.387
16,512,16,2048,292.79
16,512,16,4096,533.804
16,512,16,8192,1009.84
16,512,16,16384,1965.11
16,512,32,16,72.182
16,512,32,32,73.3333
16,512,32,64,74.2517
16,512,32,128,95.0507
16,512,32,256,124.405
16,512,32,512,193.056
16,512,32,1024,325.814
16,512,32,2048,572.268
16,512,32,4096,1083.73
16,512,32,8192,2366.17
16,512,32,16384,4863.38
16,512,64,16,112.171
16,512,64,32,114.283
16,512,64,64,116.939
16,512,64,128,168.673
16,512,64,256,255.98
16,512,64,512,435.415
16,512,64,1024,804.717
16,512,64,2048,1560.73
16,512,64,4096,3081.5
16,512,64,8192,6133.19
16,512,64,16384,12184
16,512,128,16,197.686
16,512,128,32,201.952
16,512,128,64,206.476
16,512,128,128,328.619
16,512,128,256,477.686
16,512,128,512,826.722
16,512,128,1024,1566.79
16,512,128,2048,3075.24
16,512,128,4096,6088.2
16,512,128,8192,12165
16,512,128,16384,24192.1
16,1024,0,0,42.5173
16,1024,1,16,41.7173
16,1024,1,32,41.7177
16,1024,1,64,41.814
16,1024,1,128,41.7287
16,1024,1,256,41.8243
16,1024,1,512,42.0587
16,1024,1,1024,42.5073
16,1024,1,2048,70.8803
16,1024,1,4096,129.61
16,1024,1,8192,248.395
16,1024,1,16384,484.246
16,1024,2,16,41.4937
16,1024,2,32,41.5577
16,1024,2,64,41.557
16,1024,2,128,41.6323
16,1024,2,256,41.781
16,1024,2,512,42.0163
16,1024,2,1024,43.189
16,1024,2,2048,71.7547
16,1024,2,4096,131.52
16,1024,2,8192,249.121
16,1024,2,16384,487.148
16,1024,4,16,47.68
16,1024,4,32,47.7227
16,1024,4,64,47.8937
16,1024,4,128,51.2743
16,1024,4,256,55.499
16,1024,4,512,63.1787
16,1024,4,1024,78.3893
16,1024,4,2048,134.795
16,1024,4,4096,204.32
16,1024,4,8192,325.045
16,1024,4,16384,566.476
16,1024,8,16,53.3227
16,1024,8,32,53.4077
16,1024,8,64,53.621
16,1024,8,128,60.832
16,1024,8,256,68.5123
16,1024,8,512,82.6777
16,1024,8,1024,114.038
16,1024,8,2048,197.035
16,1024,8,4096,329.953
16,1024,8,8192,570.732
16,1024,8,16384,1057.7
16,1024,16,16,64.7893
16,1024,16,32,64.9177
16,1024,16,64,65.568
16,1024,16,128,79.0933
16,1024,16,256,93.8887
16,1024,16,512,122.997
16,1024,16,1024,185.355
16,1024,16,2048,312.769
16,1024,16,4096,557.389
16,1024,16,8192,1045.75
16,1024,16,16384,2045.44
16,1024,32,16,87.136
16,1024,32,32,87.9897
16,1024,32,64,89.131
16,1024,32,128,115.403
16,1024,32,256,143.841
16,1024,32,512,198.177
16,1024,32,1024,333.718
16,1024,32,2048,623.318
16,1024,32,4096,1216.64
16,1024,32,8192,2434.13
16,1024,32,16384,4808.8
16,1024,64,16,131.179
16,1024,64,32,133.419
16,1024,64,64,135.125
16,1024,64,128,186.347
16,1024,64,256,269.44
16,1024,64,512,434.316
16,1024,64,1024,818.093
16,1024,64,2048,1564.66
16,1024,64,4096,3086.34
16,1024,64,8192,6146.12
16,1024,64,16384,12173.1
16,1024,128,16,215.958
16,1024,128,32,220.513
16,1024,128,64,224.417
16,1024,128,128,340.908
16,1024,128,256,485.592
16,1024,128,512,832.237
16,1024,128,1024,1573.23
16,1024,128,2048,3072.26
16,1024,128,4096,6095.96
16,1024,128,8192,12153.6
16,1024,128,16384,24211.6
16,2048,0,0,72.3947
16,2048,1,16,71.5203
16,2048,1,32,71.5847
16,2048,1,64,71.669
16,2048,1,128,71.616
16,2048,1,256,71.6587
16,2048,1,512,71.691
16,2048,1,1024,72.0753
16,2048,1,2048,72.1173
16,2048,1,4096,129.536
16,2048,1,8192,248.374
16,2048,1,16384,484.194
16,2048,2,16,71.318
16,2048,2,32,71.36
16,2048,2,64,71.2853
16,2048,2,128,71.4137
16,2048,2,256,71.424
16,2048,2,512,71.5633
16,2048,2,1024,72.0217
16,2048,2,2048,72.864
16,2048,2,4096,131.605
16,2048,2,8192,249.398
16,2048,2,16384,487.308
16,2048,4,16,76.6507
16,2048,4,32,76.6293
16,2048,4,64,76.6083
16,2048,4,128,80.1087
16,2048,4,256,83.97
16,2048,4,512,91.7897
16,2048,4,1024,106.925
16,2048,4,2048,139.652
16,2048,4,4096,253.627
16,2048,4,8192,381.076
16,2048,4,16384,623.333
16,2048,8,16,81.762
16,2048,8,32,81.8047
16,2048,8,64,82.1033
16,2048,8,128,88.941
16,2048,8,256,96.888
16,2048,8,512,111.427
16,2048,8,1024,141.572
