prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,2048,128,8192,3076.32
16,2048,128,16384,6125.73
16,4096,0,0,129.334
16,4096,1,16,128.673
16,4096,1,32,128.929
16,4096,1,64,128.684
16,4096,1,128,128.737
16,4096,1,256,128.77
16,4096,1,512,128.78
16,4096,1,1024,128.737
16,4096,1,2048,129.079
16,4096,1,4096,129.548
16,4096,1,8192,246.04
16,4096,1,16384,482.351
16,4096,2,16,128.449
16,4096,2,32,128.438
16,4096,2,64,128.481
16,4096,2,128,128.31
16,4096,2,256,128.513
16,4096,2,512,128.385
16,4096,2,1024,128.61
16,4096,2,2048,129.196
16,4096,2,4096,129.366
16,4096,2,8192,246.285
16,4096,2,16384,484.27
16,4096,4,16,128.662
16,4096,4,32,128.438
16,4096,4,64,128.481
16,4096,4,128,128.481
16,4096,4,256,128.524
16,4096,4,512,128.823
16,4096,4,1024,129.313
16,4096,4,2048,129.591
16,4096,4,4096,130.849
16,4096,4,8192,249.581
16,4096,4,16384,485.988
16,4096,8,16,128.449
16,4096,8,32,128.055
16,4096,8,64,128.065
16,4096,8,128,128.236
16,4096,8,256,128.193
16,4096,8,512,129.26
16,4096,8,1024,129.238
16,4096,8,2048,129.708
16,4096,8,4096,131.617
16,4096,8,8192,250.093
16,4096,8,16384,487.577
16,4096,16,16,129.206
16,4096,16,32,129.292
16,4096,16,64,129.388
16,4096,16,128,130.007
16,4096,16,256,130.273
16,4096,16,512,130.7
16,4096,16,1024,131.414
16,4096,16,2048,136.876
16,4096,16,4096,256.29
16,4096,16,8192,381.251
16,4096,16,16384,624.645
16,4096,32,16,131.393
16,4096,32,32,131.575
16,4096,32,64,131.468
16,4096,32,128,134.657
16,4096,32,256,138.679
16,4096,32,512,147.223
16,4096,32,1024,166.284
16,4096,32,2048,207.17
16,4096,32,4096,387.385
16,4096,32,8192,637.51
16,4096,32,16384,1146.59
16,4096,64,16,142.124
16,4096,64,32,142.294
16,4096,64,64,142.753
16,4096,64,128,155.329
16,4096,64,256,177.452
16,4096,64,512,215.917
16,4096,64,1024,298.274
16,4096,64,2048,455.705
16,4096,64,4096,867.912
16,4096,64,8192,1606.66
16,4096,64,16384,3087.68
16,4096,128,16,160.642
16,4096,128,32,161.356
16,4096,128,64,161.986
16,4096,128,128,188.024
16,4096,128,256,228.066
16,4096,128,512,307.032
16,4096,128,1024,460.015
16,4096,128,2048,833.543
16,4096,128,4096,1618.08
16,4096,128,8192,3104.61
16,4096,128,16384,6099.22
16,8192,0,0,247.853
16,8192,1,16,247.298
16,8192,1,32,247.139
16,8192,1,64,247.106
16,8192,1,128,247.118
16,8192,1,256,247.181
16,8192,1,512,247.16
16,8192,1,1024,247.149
16,8192,1,2048,247.266
16,8192,1,4096,247.308
16,8192,1,8192,247.415
16,8192,1,16384,481.881
16,8192,2,16,246.221
16,8192,2,32,246.2
16,8192,2,64,246.263
16,8192,2,128,246.381
16,8192,2,256,246.349
16,8192,2,512,246.275
16,8192,2,1024,246.402
16,8192,2,2048,246.498
16,8192,2,4096,246.797
16,8192,2,8192,247.128
16,8192,2,16384,484.431
16,8192,4,16,246.541
16,8192,4,32,246.509
16,8192,4,64,246.701
16,8192,4,128,246.605
16,8192,4,256,246.893
16,8192,4,512,246.637
16,8192,4,1024,246.818
16,8192,4,2048,247.021
16,8192,4,4096,247.074
16,8192,4,8192,249.655
16,8192,4,16384,486.149
16,8192,8,16,246.061
16,8192,8,32,246.05
16,8192,8,64,246.007
16,8192,8,128,246.167
16,8192,8,256,246.157
16,8192,8,512,246.627
16,8192,8,1024,246.839
16,8192,8,2048,246.999
16,8192,8,4096,248.162
16,8192,8,8192,250.647
16,8192,8,16384,488.346
16,8192,16,16,247.149
16,8192,16,32,247.021
16,8192,16,64,247.309
16,8192,16,128,247.629
